"Geo_code","Geo_Label","Population","Year","Cohort","Eventname","Event_Label","Adjusted_Rate","OE_Ratio","Percentile","Short_label","cohort_web_label","Geo_Name"
"08","STATE",112352,2011,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",223.06,0.91,34.6,"DME Reimbursements","Reimbursements","Delaware"
"45","STATE",1775123,2016,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",171.01,1.06,71.1,"DME Reimbursements","Reimbursements","Texas"
"32","STATE",182035,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",181.02,0.92,40.3,"DME Reimbursements","Reimbursements","New Mexico"
"07","STATE",339279,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",208.9,0.84,17.3,"DME Reimbursements","Reimbursements","Connecticut"
"51","STATE",203747,2015,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",226.8,1.17,78.8,"DME Reimbursements","Reimbursements","West Virginia"
"27","STATE",113948,2011,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",237.73,0.97,48,"DME Reimbursements","Reimbursements","Montana"
"18","STATE",415146,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",238.63,1.27,92.3,"DME Reimbursements","Reimbursements","Kentucky"
"15","STATE",633620,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",198.81,1.06,55.7,"DME Reimbursements","Reimbursements","Indiana"
"14","STATE",1171120,2019,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",213.19,1.01,55.7,,,"Illinois"
"15","STATE",628391,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",220.03,1.05,57.6,"DME Reimbursements","Reimbursements","Indiana"
"24","STATE",286305,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",213.65,0.86,21.1,"DME Reimbursements","Reimbursements","Minnesota"
"35","STATE",76270,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",179.79,0.96,44.2,"DME Reimbursements","Reimbursements","North Dakota"
"21","STATE",557066,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",216.33,0.87,25,"DME Reimbursements","Reimbursements","Maryland"
"04","STATE",336428,2019,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",256.63,1.21,94.2,,,"Arkansas"
"27","STATE",123426,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",186.33,0.99,46.1,"DME Reimbursements","Reimbursements","Montana"
"02","STATE",53842,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",128.67,0.61,3.8,"DME Reimbursements","Reimbursements","Alaska"
"30","STATE",154735,2011,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",197.66,0.81,13.4,"DME Reimbursements","Reimbursements","New Hampshire"
"28","STATE",226108,2019,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",236.22,1.12,75,,,"Nebraska"
"49","STATE",849031,2017,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",157.14,0.92,34.6,"DME Reimbursements","Reimbursements","Virginia"
"11","STATE",720171,2019,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",225.23,1.07,65.3,,,"Georgia"
"53","STATE",63009,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",291.26,1.17,88.4,"DME Reimbursements","Reimbursements","Wyoming"
"09","STATE",44879,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",145.56,0.7,5.7,"DME Reimbursements","Reimbursements","District of Columbia"
"34","STATE",936553,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",258.64,1.04,57.6,"DME Reimbursements","Reimbursements","North Carolina"
"26","STATE",569095,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",260.89,1.05,59.6,"DME Reimbursements","Reimbursements","Missouri"
"04","STATE",337585,2015,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",242.72,1.25,90.3,"DME Reimbursements","Reimbursements","Arkansas"
"05","STATE",2226736,2016,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",154.14,0.95,42.3,"DME Reimbursements","Reimbursements","California"
"99","STATE",26636391,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",197.37,1,,"DME Reimbursements","Reimbursements","United States"
"35","STATE",76258,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",188.42,0.9,26.9,"DME Reimbursements","Reimbursements","North Dakota"
"10","STATE",1854820,2016,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",180.94,1.12,84.6,"DME Reimbursements","Reimbursements","Florida"
"18","STATE",439246,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",306.58,1.24,96.1,"DME Reimbursements","Reimbursements","Kentucky"
"16","STATE",361046,2011,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",228.27,0.93,36.5,"DME Reimbursements","Reimbursements","Iowa"
"49","STATE",790259,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",195.65,0.93,34.6,"DME Reimbursements","Reimbursements","Virginia"
"15","STATE",624830,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",216.08,1.09,69.2,"DME Reimbursements","Reimbursements","Indiana"
"45","STATE",1767166,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",192.45,1.03,50,"DME Reimbursements","Reimbursements","Texas"
"03","STATE",592253,2019,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",205.03,0.97,50,,,"Arizona"
"39","STATE",1081850,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",178.36,0.9,36.5,"DME Reimbursements","Reimbursements","Pennsylvania"
"16","STATE",370042,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",200.82,0.96,48,"DME Reimbursements","Reimbursements","Iowa"
"39","STATE",1030401,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",198.76,0.95,42.3,"DME Reimbursements","Reimbursements","Pennsylvania"
"14","STATE",1285704,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",239.56,0.97,48,"DME Reimbursements","Reimbursements","Illinois"
"01","STATE",494966,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",228.69,1.22,84.6,"DME Reimbursements","Reimbursements","Alabama"
"44","STATE",573110,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",298.06,1.2,90.3,"DME Reimbursements","Reimbursements","Tennessee"
"52","STATE",464918,2016,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",136.44,0.84,19.2,"DME Reimbursements","Reimbursements","Wisconsin"
"13","STATE",132551,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",240.7,1.15,82.6,"DME Reimbursements","Reimbursements","Idaho"
"17","STATE",319722,2016,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",198.76,1.23,96.1,"DME Reimbursements","Reimbursements","Kansas"
"32","STATE",174575,2016,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",148.33,0.92,34.6,"DME Reimbursements","Reimbursements","New Mexico"
"01","STATE",471540,2011,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",275.64,1.12,82.6,"DME Reimbursements","Reimbursements","Alabama"
"43","STATE",98865,2017,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",168.02,0.99,46.1,"DME Reimbursements","Reimbursements","South Dakota"
"36","STATE",960526,2017,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",169.42,1,50,"DME Reimbursements","Reimbursements","Ohio"
"30","STATE",161929,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",204.29,0.82,13.4,"DME Reimbursements","Reimbursements","New Hampshire"
"20","STATE",164657,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",190.08,0.91,28.8,"DME Reimbursements","Reimbursements","Maine"
"20","STATE",145519,2019,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",173.31,0.82,15.3,,,"Maine"
"03","STATE",507408,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",176.23,0.94,38.4,"DME Reimbursements","Reimbursements","Arizona"
"44","STATE",586334,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",231.11,1.17,84.6,"DME Reimbursements","Reimbursements","Tennessee"
"27","STATE",138427,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",168.61,0.85,23,"DME Reimbursements","Reimbursements","Montana"
"13","STATE",162008,2019,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",216.67,1.02,57.6,,,"Idaho"
"46","STATE",151564,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",270.16,1.29,98,"DME Reimbursements","Reimbursements","Utah"
"15","STATE",631455,2011,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",262.82,1.07,67.3,"DME Reimbursements","Reimbursements","Indiana"
"42","STATE",568512,2019,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",210.9,1,53.8,,,"South Carolina"
"22","STATE",683523,2019,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",163.49,0.77,11.5,,,"Massachusetts"
"49","STATE",792458,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",173.05,0.92,32.6,"DME Reimbursements","Reimbursements","Virginia"
"14","STATE",1278430,2011,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",234.03,0.95,40.3,"DME Reimbursements","Reimbursements","Illinois"
"19","STATE",368370,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",210.62,1.12,76.9,"DME Reimbursements","Reimbursements","Louisiana"
"50","STATE",577189,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",168.04,0.9,26.9,"DME Reimbursements","Reimbursements","Washington"
"03","STATE",529037,2015,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",183.85,0.95,40.3,"DME Reimbursements","Reimbursements","Arizona"
"05","STATE",2141323,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",234.18,0.94,46.1,"DME Reimbursements","Reimbursements","California"
"46","STATE",178527,2019,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",256.28,1.21,92.3,,,"Utah"
"44","STATE",576011,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",249.78,1.19,86.5,"DME Reimbursements","Reimbursements","Tennessee"
"44","STATE",577527,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",229.89,1.23,86.5,"DME Reimbursements","Reimbursements","Tennessee"
"01","STATE",499282,2016,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",176.96,1.09,78.8,"DME Reimbursements","Reimbursements","Alabama"
"14","STATE",1188641,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",171.8,0.92,28.8,"DME Reimbursements","Reimbursements","Illinois"
"50","STATE",638304,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",172.65,0.87,34.6,"DME Reimbursements","Reimbursements","Washington"
"01","STATE",487604,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",247.8,1.18,84.6,"DME Reimbursements","Reimbursements","Alabama"
"10","STATE",1823193,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",224.1,1.07,67.3,"DME Reimbursements","Reimbursements","Florida"
"10","STATE",1852392,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",216.89,1.1,71.1,"DME Reimbursements","Reimbursements","Florida"
"44","STATE",584331,2017,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",200.18,1.18,88.4,"DME Reimbursements","Reimbursements","Tennessee"
"36","STATE",881460,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",173.4,0.93,34.6,"DME Reimbursements","Reimbursements","Ohio"
"53","STATE",71697,2015,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",286.76,1.48,98,"DME Reimbursements","Reimbursements","Wyoming"
"27","STATE",125977,2016,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",131.08,0.81,17.3,"DME Reimbursements","Reimbursements","Montana"
"09","STATE",45051,2014,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",132.57,0.71,5.7,"DME Reimbursements","Reimbursements","District of Columbia"
"35","STATE",75795,2015,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",191.46,0.99,44.2,"DME Reimbursements","Reimbursements","North Dakota"
"28","STATE",203850,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",212.31,1.01,53.8,"DME Reimbursements","Reimbursements","Nebraska"
"29","STATE",217336,2017,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",170.57,1,51.9,"DME Reimbursements","Reimbursements","Nevada"
"37","STATE",409169,2016,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",184.88,1.14,86.5,"DME Reimbursements","Reimbursements","Oklahoma"
"04","STATE",337563,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",239.21,1.21,92.3,"DME Reimbursements","Reimbursements","Arkansas"
"37","STATE",394218,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",228.11,1.09,75,"DME Reimbursements","Reimbursements","Oklahoma"
"19","STATE",368620,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",218.52,1.11,73,"DME Reimbursements","Reimbursements","Louisiana"
"41","STATE",78331,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",162.12,0.77,11.5,"DME Reimbursements","Reimbursements","Rhode Island"
"14","STATE",1172241,2017,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",172.39,1.01,57.6,"DME Reimbursements","Reimbursements","Illinois"
"49","STATE",744206,2011,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",231.77,0.94,38.4,"DME Reimbursements","Reimbursements","Virginia"
"06","STATE",310958,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",305.71,1.23,94.2,"DME Reimbursements","Reimbursements","Colorado"
"18","STATE",417323,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",269.99,1.37,98,"DME Reimbursements","Reimbursements","Kentucky"
"37","STATE",414484,2019,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",252.65,1.2,88.4,,,"Oklahoma"
"15","STATE",633346,2016,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",170.37,1.05,67.3,"DME Reimbursements","Reimbursements","Indiana"
"24","STATE",274005,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",183.38,0.88,21.1,"DME Reimbursements","Reimbursements","Minnesota"
"43","STATE",97326,2015,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",223.76,1.15,76.9,"DME Reimbursements","Reimbursements","South Dakota"
"08","STATE",129447,2016,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",159.89,0.99,51.9,"DME Reimbursements","Reimbursements","Delaware"
"01","STATE",423292,2017,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",197.45,1.16,86.5,"DME Reimbursements","Reimbursements","Alabama"
"11","STATE",704415,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",266.01,1.07,71.1,"DME Reimbursements","Reimbursements","Georgia"
"53","STATE",61062,2011,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",318.96,1.3,96.1,"DME Reimbursements","Reimbursements","Wyoming"
"23","STATE",927199,2012,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",274.51,1.11,76.9,"DME Reimbursements","Reimbursements","Michigan"
"23","STATE",831396,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",211.33,1.07,67.3,"DME Reimbursements","Reimbursements","Michigan"
"47","STATE",94212,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",129.51,0.66,5.7,"DME Reimbursements","Reimbursements","Vermont"
"37","STATE",416282,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",231.67,1.17,86.5,"DME Reimbursements","Reimbursements","Oklahoma"
"53","STATE",66860,2013,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",259.83,1.24,92.3,"DME Reimbursements","Reimbursements","Wyoming"
"11","STATE",720353,2018,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",209.77,1.06,65.3,"DME Reimbursements","Reimbursements","Georgia"
"21","STATE",615656,2016,"Payment","pmt_dme","Durable Medical Equipment Reimbursements per Enrollee",140.22,0.87,23,"DME Reimbursements","Reimbursements","Maryland"
